C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_00_505.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_00_505.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_00_505.jpg,0,1,0,10.60944
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_00_573.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_00_573.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_00_573.jpg,-0.1,1,0,11.26927
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_00_640.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_00_640.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_00_640.jpg,0,1,0,11.92749
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_00_709.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_00_709.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_00_709.jpg,0,1,0,12.9128
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_00_778.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_00_778.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_00_778.jpg,0,1,0,13.67299
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_00_846.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_00_846.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_00_846.jpg,-0.1,1,0,14.16513
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_00_913.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_00_913.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_00_913.jpg,-0.25,1,0,14.91895
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_00_982.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_00_982.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_00_982.jpg,-0.45,1,0,15.71913
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_01_050.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_01_050.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_01_050.jpg,-0.05,1,0,16.26534
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_01_118.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_01_118.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_01_118.jpg,0,1,0,17.06257
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_01_187.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_01_187.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_01_187.jpg,0,1,0,17.73211
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_01_253.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_01_253.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_01_253.jpg,-0.05,1,0,18.3276
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_01_321.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_01_321.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_01_321.jpg,-0.25,1,0,19.13617
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_01_388.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_01_388.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_01_388.jpg,-0.4,1,0,19.69004
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_01_457.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_01_457.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_01_457.jpg,-0.6000001,1,0,20.37109
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_01_526.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_01_526.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_01_526.jpg,-0.7500002,1,0,20.8271
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_01_595.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_01_595.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_01_595.jpg,0,1,0,21.32899
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_01_664.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_01_664.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_01_664.jpg,0,1,0,22.07186
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_01_731.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_01_731.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_01_731.jpg,0,1,0,22.64977
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_01_799.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_01_799.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_01_799.jpg,0,1,0,23.43342
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_01_867.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_01_867.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_01_867.jpg,0,1,0,24.02065
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_01_935.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_01_935.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_01_935.jpg,-0.15,1,0,24.59455
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_02_001.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_02_001.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_02_001.jpg,-0.35,1,0,25.30421
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_02_069.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_02_069.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_02_069.jpg,-0.5000001,1,0,25.78149
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_02_137.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_02_137.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_02_137.jpg,-0.6500001,1,0,26.21004
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_02_204.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_02_204.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_02_204.jpg,0,1,0,26.91507
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_02_272.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_02_272.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_02_272.jpg,0,1,0,27.46984
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_02_342.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_02_342.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_02_342.jpg,0,1,0,28.21282
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_02_409.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_02_409.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_02_409.jpg,0,1,0,28.76817
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_02_478.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_02_478.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_02_478.jpg,-0.05,1,0,29.50395
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_02_545.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_02_545.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_02_545.jpg,-0.2,1,0,30.03609
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_02_614.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_02_614.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_02_614.jpg,-0.35,1,0,30.16465
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_02_682.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_02_682.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_02_682.jpg,-0.5500001,1,0,30.14008
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_02_749.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_02_749.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_02_749.jpg,0,1,0,30.17994
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_02_817.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_02_817.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_02_817.jpg,0,1,0,30.18809
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_02_884.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_02_884.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_02_884.jpg,0,1,0,30.18972
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_02_953.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_02_953.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_02_953.jpg,-0.15,1,0,30.18759
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_03_021.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_03_021.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_03_021.jpg,-0.35,1,0,30.16721
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_03_090.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_03_090.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_03_090.jpg,-0.5000001,1,0,30.14821
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_03_160.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_03_160.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_03_160.jpg,0,1,0,30.18467
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_03_225.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_03_225.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_03_225.jpg,0,1,0,30.18906
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_03_293.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_03_293.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_03_293.jpg,0,1,0,30.18998
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_03_362.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_03_362.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_03_362.jpg,0,1,0,30.19026
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_03_431.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_03_431.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_03_431.jpg,0,1,0,30.19042
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_03_501.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_03_501.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_03_501.jpg,0,1,0,30.19039
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_03_568.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_03_568.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_03_568.jpg,-0.1,1,0,30.18795
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_03_637.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_03_637.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_03_637.jpg,-0.3,1,0,30.16957
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_03_706.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_03_706.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_03_706.jpg,0,1,0,30.18898
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_03_775.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_03_775.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_03_775.jpg,0,1,0,30.1901
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_03_842.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_03_842.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_03_842.jpg,0,1,0,30.19025
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_03_909.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_03_909.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_03_909.jpg,0,1,0,30.19029
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_03_977.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_03_977.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_03_977.jpg,0,1,0,30.1903
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_04_047.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_04_047.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_04_047.jpg,-0.05,1,0,30.19016
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_04_115.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_04_115.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_04_115.jpg,-0.2,1,0,30.18005
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_04_182.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_04_182.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_04_182.jpg,0,1,0,30.18313
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_04_251.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_04_251.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_04_251.jpg,0,1,0,30.18898
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_04_319.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_04_319.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_04_319.jpg,0,1,0,30.19011
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_04_386.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_04_386.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_04_386.jpg,0,1,0,30.19025
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_04_456.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_04_456.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_04_456.jpg,0,1,0,30.19027
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_04_524.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_04_524.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_04_524.jpg,-0.15,1,0,30.18486
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_04_592.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_04_592.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_04_592.jpg,-0.3,1,0,30.16997
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_04_661.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_04_661.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_04_661.jpg,0,1,0,30.189
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_04_729.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_04_729.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_04_729.jpg,0,1,0,30.18925
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_04_796.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_04_796.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_04_796.jpg,0,1,0,30.19002
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_04_865.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_04_865.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_04_865.jpg,0,1,0,30.19061
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_04_933.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_04_933.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_04_933.jpg,0,1,0,30.19028
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_05_001.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_05_001.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_05_001.jpg,0,1,0,30.1903
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_05_068.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_05_068.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_05_068.jpg,0,1,0,30.18981
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_05_137.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_05_137.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_05_137.jpg,0,1,0,30.19033
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_05_205.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_05_205.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_05_205.jpg,0,1,0,30.19031
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_05_273.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_05_273.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_05_273.jpg,0,1,0,30.19028
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_05_340.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_05_340.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_05_340.jpg,0,1,0,30.19028
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_05_412.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_05_412.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_05_412.jpg,-0.05,1,0,30.18971
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_05_480.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_05_480.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_05_480.jpg,-0.25,1,0,30.1747
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_05_548.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_05_548.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_05_548.jpg,-0.4,1,0,30.15751
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_05_617.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_05_617.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_05_617.jpg,0,1,0,30.18766
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_05_686.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_05_686.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_05_686.jpg,0,1,0,30.1894
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_05_754.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_05_754.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_05_754.jpg,0,1,0,30.19001
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_05_824.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_05_824.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_05_824.jpg,0,1,0,30.19026
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_05_890.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_05_890.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_05_890.jpg,0,1,0,30.1903
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_05_960.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_05_960.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_05_960.jpg,0,1,0,30.19032
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_06_027.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_06_027.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_06_027.jpg,-0.15,1,0,30.18463
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_06_096.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_06_096.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_06_096.jpg,0,1,0,30.18623
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_06_165.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_06_165.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_06_165.jpg,0,1,0,30.19003
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_06_232.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_06_232.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_06_232.jpg,0,1,0,30.19022
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_06_302.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_06_302.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_06_302.jpg,0,1,0,30.19029
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_06_370.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_06_370.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_06_370.jpg,-0.05,1,0,30.18983
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_06_439.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_06_439.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_06_439.jpg,-0.25,1,0,30.1753
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_06_506.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_06_506.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_06_506.jpg,-0.4,1,0,30.15792
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_06_573.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_06_573.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_06_573.jpg,0,1,0,30.17739
C:\Users\josh\Desktop\Data\IMG\center_2019_02_19_23_01_06_642.jpg,C:\Users\josh\Desktop\Data\IMG\left_2019_02_19_23_01_06_642.jpg,C:\Users\josh\Desktop\Data\IMG\right_2019_02_19_23_01_06_642.jpg,0,1,0,30.18828
